ind	h	I01	I02	b1	b2	s	a
0	1.56409	0.0147875	-0.364132	0	0	0.200498	0
1	1.56409	0.0147875	-0.364132	0	0	0.200498	0
2	1.56409	0.0147875	-0.364132	0	0	0.200498	0
3	1.56409	0.0147875	-0.364132	0	0	0.200498	0
4	1.60268	0.0147875	-0.364132	0	0	0.200498	0
5	1.60268	0.0147875	-0.364132	0	0	0.200498	0
6	1.56409	0.0147875	-0.364132	0	0	0.200498	0
7	1.56409	0.0147875	-0.364132	0	0	0.200498	0
8	1.56409	0.0147875	-0.364132	0	0	0.200498	0
9	1.56409	0.0147875	-0.364132	0	0	0.200498	0
10	1.56409	0.0147875	-0.364132	0	0	0.200498	0
11	1.56409	0.0147875	-0.364132	0	0	0.200498	0
12	1.56409	0.0147875	-0.364132	0	0	0.200498	0
13	1.56409	0.0147875	-0.364132	0	0	0.200498	0
14	1.56409	0.0147875	-0.364132	0	0	0.200498	0
15	1.56409	0.0147875	-0.402848	0	0	0.200498	0
16	1.56409	0.0147875	-0.364132	0	0	0.200498	0
17	1.56409	0.0147875	-0.364132	0	0	0.200498	0
18	1.56409	0.0147875	-0.364132	0	0	0.200498	0
19	1.56409	0.0147875	-0.364132	0	0	0.200498	0
20	1.56409	0.0147875	-0.364132	0	0	0.200498	0
21	1.56409	0.0147875	-0.364132	0	0	0.200498	0
22	1.56409	0.0147875	-0.364132	0	0	0.200498	0
23	1.56409	0.0147875	-0.364132	0	0	0.200498	0
24	1.56409	0.0147875	-0.364132	0	0	0.200498	0
25	1.56409	0.0147875	-0.364132	0	0	0.200498	0
26	1.56409	0.0147875	-0.364132	0	0	0.200498	0
27	1.56409	0.0147875	-0.303603	0	0	0.200498	0
28	1.56409	0.0147875	-0.303603	0	0	0.200498	0
29	1.56409	0.0147875	-0.303603	0	0	0.200498	0
30	1.56409	0.0147875	-0.303603	0	0	0.200498	0
31	1.56409	0.0147875	-0.303603	0	0	0.200498	0
32	1.56409	0.0147875	-0.303603	0	0	0.200498	0
33	1.56409	0.0147875	-0.303603	0	0	0.200498	0
34	1.56409	0.0147875	-0.303603	0	0	0.200498	0
35	1.56409	0.0147875	-0.303603	0	0	0.200498	0
36	1.56409	0.0147875	-0.303603	0	0	0.200498	0
37	1.56409	0.0147875	-0.303603	0	0	0.200498	0
38	1.56409	0.0147875	-0.303603	0	0	0.200498	0
39	1.56409	0.0147875	-0.303603	0	0	0.200498	0
40	1.56409	0.0147875	-0.303603	0	0	0.200498	0
41	1.56409	0.0147875	-0.303603	0	0	0.200498	0
42	1.56409	0.0147875	-0.303603	0	0	0.200498	0
43	1.56409	0.0147875	-0.303603	0	0	0.200498	0
44	1.56409	0.0147875	-0.303603	0	0	0.200498	0
