ind	h	I01	I02	b1	b2	s	a
0	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
1	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
2	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
3	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
4	1.15541	0.0672566	0.326647	0	0	0.455983	0
5	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
6	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
7	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.597016	0.485125
8	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
9	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
10	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
11	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
12	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
13	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
14	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
15	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
16	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
17	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
18	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
19	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
20	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
21	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
22	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
23	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
24	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
25	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
26	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
27	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
28	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
29	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
30	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
31	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
32	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
33	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
34	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
35	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
36	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
37	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
38	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
39	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
40	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
41	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
42	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
43	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
44	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
45	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
46	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
47	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
48	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
49	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
50	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
51	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
52	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
53	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
54	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
55	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
56	1.15541	0.0672566	0.293484	1.34788	-1.21548	0.615493	0.485125
57	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
58	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
59	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
60	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
61	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
62	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
63	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
64	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
65	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
66	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
67	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
68	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
69	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
70	1.15541	0.0672566	0.326647	1.34788	-1.21548	0.615493	0.485125
71	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
72	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
73	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
74	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
75	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
76	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
77	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
78	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
79	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
80	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
81	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
82	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
83	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
84	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
85	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
86	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
87	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
88	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
89	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
90	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
91	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
92	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
93	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
94	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
95	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
96	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
97	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
98	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
99	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
100	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
101	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
102	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
103	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
104	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
105	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
106	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
107	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
108	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
109	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
110	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
111	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
112	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
113	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
114	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
115	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
116	1.18775	0.000512339	0.239873	1.36931	-1.31646	0.70358	0.488328
