ind	h	I01	I02	b1	b2	s	a
0	1.1925	-0.0652485	-0.121549	1.37242	-1.46203	0.550667	-0.642704
1	1.1925	-0.0652485	-0.121549	1.37242	-1.46203	0.550667	-0.642704
2	1.1925	-0.0652485	-0.121549	1.37242	-1.46203	0.550667	-0.642704
3	1.1925	-0.0652485	-0.121549	1.37242	-1.46203	0.550667	-0.642704
4	1.1925	-0.0652485	-0.121549	1.37242	-1.46203	0.550667	-0.642704
5	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
6	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
7	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
8	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
9	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
10	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
11	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
12	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
13	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
14	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
15	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
16	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
17	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
18	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
19	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
20	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
21	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
22	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
23	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
24	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
25	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
26	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.555299	-0.581492
27	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
28	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
29	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
30	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
31	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
32	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
33	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
34	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
35	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
36	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
37	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
38	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
39	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
40	1.1925	-0.00378501	-0.121549	1.37242	-1.46203	0.550667	-0.581492
