ind	h	I01	I02	b1	b2	s	a
0	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0833373
1	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0833373
2	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0833373
3	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0494301
4	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0833373
5	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0833373
6	1.24178	0.00616784	-0.132556	1.38166	-1.25739	0.736694	0.0833373
7	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
8	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
9	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
10	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
11	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
12	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
13	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
14	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
15	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
16	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
17	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
18	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
19	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
20	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
21	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
22	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
23	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
24	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
25	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
26	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
27	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
28	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
29	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
30	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
31	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
32	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
33	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
34	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
35	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
36	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
37	1.39233	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
38	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
39	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
40	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
41	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
42	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
43	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
44	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
45	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
46	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
47	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
48	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
49	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
50	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
51	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
52	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
53	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
54	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
55	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
56	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
57	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
58	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
59	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
60	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
61	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
62	1.35071	-4.78514e-05	-0.218262	1.32717	-1.33602	0.815727	0.0668756
