ind	h	I01	I02	b1	b2	s	a
0	1.05691	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
1	1.05691	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
2	1.05691	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
3	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
4	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
5	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
6	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
7	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
8	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
9	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
10	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
11	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
12	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
13	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
14	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
15	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
16	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
17	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
18	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
19	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
20	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
21	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.504474	0.830049
22	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.504474	0.830049
23	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.504474	0.830049
24	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.504474	0.830049
25	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.504474	0.830049
26	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.504474	0.830049
27	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
28	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
29	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
30	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
31	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
32	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
33	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
34	1.07615	-0.00443778	-0.988556	1.69459	1.04657	0.577271	0.830049
