ind	h	I01	I02	b1	b2	s	a
0	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
1	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
2	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
3	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
4	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
5	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
6	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
7	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
8	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
9	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
10	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
11	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
12	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
13	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
14	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
15	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
16	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.315983
17	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
18	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
19	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
20	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
21	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
22	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
23	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
24	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
25	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
26	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
27	1.19583	0.000965926	0.182695	1.20382	0.835884	0.889994	-0.335845
28	1.19583	0.000965926	0.182695	1.13017	0.76041	0.889994	-0.335845
29	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
30	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
31	1.15923	0.0215924	0.00789976	1.11945	0.806641	0.841032	-0.575369
32	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
33	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
34	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
35	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
36	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
37	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
38	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
39	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
40	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
41	1.15923	0.000965926	0.00789976	1.11945	0.806641	0.841032	-0.575369
42	1.28355	-0.00490343	0.0573234	1.10448	0.881056	0.880107	-0.200543
43	1.28355	-0.00490343	0.0573234	1.10448	0.881056	0.880107	-0.200543
