ind	h	I01	I02	b1	b2	s	a
0	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
1	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
2	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
3	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
4	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
5	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
6	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
7	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
8	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
9	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
10	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
11	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
12	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
13	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
14	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
15	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.911048	0.166371
16	1.45319	0.0256095	0.214048	1.77123	-0.549439	0.852399	0.200663
17	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
18	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
19	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
20	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
21	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
22	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
23	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.812812	0.166371
24	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.826331	0.166371
25	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.826331	0.166371
26	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.826331	0.166371
27	1.59754	-0.00602589	0.268019	1.69269	-0.663107	0.826331	0.166371
