ind	h	I01	I02	b1	b2	s	a
0	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
1	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
2	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
3	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
4	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
5	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
6	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
7	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
8	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
9	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
10	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
11	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
12	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
13	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
14	1.11879	0.000123663	-0.489986	0.999794	0.626861	1.42554	0.833052
15	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
16	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
17	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
18	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
19	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
20	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
21	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
22	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
23	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
24	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
25	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
26	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
27	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
28	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
29	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
30	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
31	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
32	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
33	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
34	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
35	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
36	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
37	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
38	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
39	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
40	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
41	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
42	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
43	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
44	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
45	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
46	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
47	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
48	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
49	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
50	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
51	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
52	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
53	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
54	1.11879	0.000123663	-0.547597	0.999794	0.626861	1.42554	0.833052
55	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
56	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
57	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
58	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
59	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
60	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
61	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
62	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
63	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
64	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
65	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
66	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
67	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
68	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
69	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
70	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
71	1.11879	0.000123663	-0.547597	0.999794	0.630347	1.42554	0.833052
72	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
73	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
74	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
75	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
76	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
77	1.30169	0.000123663	-0.901658	0.929694	0.715744	1.07829	0.766184
78	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
79	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
80	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
81	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
82	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
83	1.30169	0.000123663	-0.901658	0.999794	0.715744	1.07829	0.766184
84	1.30169	0.000123663	-0.986303	0.999794	0.779886	1.07829	0.766184
85	1.30169	0.000123663	-0.986303	0.999794	0.779886	1.07829	0.766184
86	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
87	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
88	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
89	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
90	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
91	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
92	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
93	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
94	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
95	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
96	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
97	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
98	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
99	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
100	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
101	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
102	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
103	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
104	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
105	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
106	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
107	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
108	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
109	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
110	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
111	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
112	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
113	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
114	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
115	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
116	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
117	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
118	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
119	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
120	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
121	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
122	1.30169	0.000123663	-0.901658	1.03024	0.779886	1.07829	0.766184
123	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
124	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
125	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
126	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
127	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.08179	0.766184
128	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
129	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
130	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
131	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
132	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
133	1.21465	0.000123663	-0.901658	1.02651	0.779886	1.07829	0.766184
134	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
135	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
136	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
137	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
138	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
139	1.21465	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
140	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
141	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
142	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
143	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
144	1.30169	0.000123663	-0.901658	0.999794	0.779886	1.07829	0.766184
