ind	h	I01	I02	b1	b2	s	a
0	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
1	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
2	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
3	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
4	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
5	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
6	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
7	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
8	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
9	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
10	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
11	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
12	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
13	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
14	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.668607	1.30998
15	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
16	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
17	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
18	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
19	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
20	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
21	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
22	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
23	1.39617	0.0366791	-0.000798486	1.39827	0.254032	0.71678	1.30998
24	1.39617	0.0366791	-0.000798486	1.39827	0.254032	0.747603	1.30998
25	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
26	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
27	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
28	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
29	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
30	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
31	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
32	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
33	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
34	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
35	1.39617	0.0765956	-0.000798486	1.39827	0.254032	0.747603	1.30998
36	1.39617	0.0765956	-0.000798486	1.35962	0.254032	0.747603	1.27466
37	1.39617	0.0765956	-0.000798486	1.35962	0.254032	0.747603	1.27466
38	1.39617	0.0765956	-0.000798486	1.35962	0.254032	0.747603	1.27466
39	1.39617	0.0765956	-0.000798486	1.35962	0.254032	0.747603	1.27466
40	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
41	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
42	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
43	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
44	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
45	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
46	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
47	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
48	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
49	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
50	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
51	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
52	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
53	1.39617	0.0226358	-0.000798486	1.39827	0.254032	0.747603	1.30998
54	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
55	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
56	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
57	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
58	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
59	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
60	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
61	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
62	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
63	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
64	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
65	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
66	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
67	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
68	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
69	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
70	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
71	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
72	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
73	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
74	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
75	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
76	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
77	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
78	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
79	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
80	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
81	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
82	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
83	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
84	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
85	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
86	1.20919	0.0236402	0.163977	1.38033	0.251914	0.800648	1.09033
87	1.10719	0.0236402	0.178915	1.38033	0.2041	0.93165	1.07631
88	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
89	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
90	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
91	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
92	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
93	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
94	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
95	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
96	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
97	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
98	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
99	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
100	1.10719	0.0236402	0.163977	1.38033	0.2041	0.980489	1.07631
101	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
102	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
103	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
104	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
105	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
106	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
107	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
108	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
109	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
110	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
111	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
112	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
113	1.10719	0.0236402	0.163977	1.38033	0.2041	0.93165	1.07631
