ind	h	I01	I02	b1	b2	s	a
0	1.29288	-0.000575034	0.277633	1.41078	-0.354731	1.03334	-0.392672
1	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
2	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
3	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
4	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
5	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
6	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
7	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
8	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
9	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
10	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
11	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
12	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
13	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
14	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
15	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
16	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
17	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
18	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
19	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
20	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
21	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
22	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
23	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
24	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
25	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
26	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
27	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
28	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
29	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
30	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
31	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
32	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
33	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
34	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
35	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
36	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
37	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
38	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
39	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
40	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
41	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
42	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
43	1.29288	0.00552232	0.277633	1.41078	-0.354731	1.03334	-0.392672
44	1.3019	0.00552232	0.277633	1.37347	-0.343458	1.03334	-0.361018
