ind	h	I01	I02	b1	b2	s	a
0	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
1	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
2	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
3	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
4	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
5	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
6	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
7	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
8	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
9	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
10	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
11	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
12	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
13	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
14	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
15	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
16	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
17	1.72201	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
18	1.68799	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
19	1.68799	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
20	1.68799	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
21	1.68799	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
22	1.68799	-0.0121774	-0.831764	1.62111	-1.51956	1.00567	0.0674849
23	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
24	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
25	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
26	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
27	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
28	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
29	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
30	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
31	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
32	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
33	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
34	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
35	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00083	0.0674849
36	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
37	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
38	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
39	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
40	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
41	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
42	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
43	1.72201	-0.0121774	-0.831764	1.67793	-1.51956	1.00567	0.0674849
44	1.72201	-0.043494	-0.88198	1.67793	-1.51956	1.00567	0.148632
45	1.72201	-0.043494	-0.88198	1.67793	-1.51956	1.00567	0.148632
46	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
47	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
48	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
49	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
50	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
51	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
52	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
53	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
54	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
55	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
56	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
57	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
58	1.72201	-0.0121774	-0.88198	1.67793	-1.51956	1.00567	0.148632
59	1.72201	-0.0121774	-0.856681	1.67793	-1.51956	1.00567	0.148632
60	1.72201	-0.0121774	-0.856681	1.67793	-1.51956	1.00567	0.148632
