ind	h	I01	I02	b1	b2	s	a
0	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
1	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
2	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
3	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
4	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
5	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
6	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
7	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
8	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
9	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
10	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
11	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
12	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
13	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
14	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
15	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
16	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
17	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
18	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
19	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
20	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
21	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
22	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
23	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
24	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
25	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
26	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
27	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
28	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
29	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
30	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
31	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
32	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
33	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
34	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
35	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.403502
36	1.1665	-0.0051607	0.90967	1.11226	0.809981	0.956437	-0.397405
