ind	h	I01	I02	b1	b2	s	a
0	1.03124	-0.000562268	0.644847	1.10403	1.31725	0.720931	1.30373
1	1.03124	-0.000562268	0.644847	1.10403	1.31725	0.720931	1.30373
2	1.03124	-0.000562268	0.644847	1.10403	1.31725	0.720931	1.30373
3	1.03124	-0.000562268	0.644847	1.10403	1.31725	0.720931	1.30373
4	1.03124	-0.000562268	0.644847	1.10403	1.31725	0.751832	1.30373
5	1.03124	-0.000562268	0.644847	1.10403	1.31725	0.751832	1.30373
6	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
7	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
8	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
9	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
10	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
11	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
12	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.670107	1.29937
13	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
14	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
15	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
16	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
17	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
18	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
19	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
20	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.29937
21	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
22	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
23	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
24	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
25	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
26	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
27	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
28	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
29	1.03124	-0.0251631	0.644847	1.15283	1.30044	0.721794	1.4152
30	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
31	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
32	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
33	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
34	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
35	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
36	1.03124	-0.0251631	0.644847	1.10403	1.30044	0.721794	1.4152
37	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
38	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
39	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
40	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
41	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
42	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
43	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
44	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
45	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
46	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
47	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
48	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
49	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
50	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
51	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
52	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
53	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
54	1.03124	-0.000562268	0.644847	1.10403	1.30044	0.721794	1.4152
