ind	h	I01	I02	b1	b2	s	a
0	1.35793	-0.131717	0.858702	1.65158	1.20202	0.530906	0.131529
1	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
2	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
3	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
4	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
5	1.3895	-0.131717	0.858702	1.67817	1.20202	0.54	0.131529
6	1.3895	-0.131717	0.858702	1.67817	1.20202	0.54	0.131529
7	1.3895	-0.131717	0.858702	1.67817	1.20202	0.54	0.131529
8	1.3895	-0.131717	0.858702	1.67817	1.20202	0.54	0.131529
9	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
10	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
11	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
12	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
13	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
14	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
15	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
16	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
17	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
18	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
19	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
20	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
21	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
22	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
23	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
24	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
25	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
26	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
27	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
28	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
29	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
30	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
31	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
32	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
33	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
34	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.131529
35	1.35793	-0.10462	0.858702	1.65158	1.20202	0.54	0.131529
36	1.35793	-0.10462	0.858702	1.65158	1.20202	0.54	0.131529
37	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.134495
38	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.134495
39	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
40	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
41	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
42	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
43	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
44	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
45	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
46	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
47	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
48	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
49	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
50	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
51	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
52	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
53	1.35793	-0.131717	0.846695	1.65158	1.20202	0.54	0.132163
54	1.35793	-0.131717	0.846695	1.63943	1.20202	0.54	0.132163
55	1.35793	-0.131717	0.846695	1.63943	1.20202	0.54	0.132163
56	1.35793	-0.131717	0.846695	1.63943	1.20202	0.54	0.132163
57	1.35793	-0.131717	0.846695	1.63943	1.20202	0.54	0.132163
58	1.35793	-0.131717	0.846695	1.63943	1.20202	0.54	0.132163
59	1.35793	-0.131717	0.846695	1.63943	1.20202	0.54	0.132163
60	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.16291
61	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.16291
62	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.16291
63	1.35793	-0.131717	0.858702	1.65158	1.20202	0.54	0.16291
64	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.119422
65	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.119422
66	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.119422
67	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.119422
68	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.156045
69	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.156045
70	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.156045
71	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.156045
72	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.156045
73	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.156045
74	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.122182
75	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.122182
76	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.122182
77	1.4895	-0.0359789	0.885156	1.59287	1.25072	0.582232	0.122182
78	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
79	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
80	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
81	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
82	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
83	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
84	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
85	1.4895	0.0160094	0.947413	1.59287	1.25072	0.567783	0.122182
86	1.4895	0.0160094	0.947413	1.59287	1.25072	0.567783	0.122182
87	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
88	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
89	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
90	1.4895	-0.0129397	0.947413	1.59287	1.25072	0.567783	0.122182
91	1.4895	-0.0208583	0.947413	1.59287	1.25072	0.561463	0.122182
92	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.162706
93	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.162706
94	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.162706
95	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.162706
96	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.162706
97	1.4895	-0.0129397	0.901587	1.67535	1.21488	0.573648	0.162706
98	1.4895	-0.0129397	0.901587	1.67535	1.21488	0.573648	0.162706
99	1.4895	-0.0129397	0.901587	1.67535	1.21488	0.573648	0.162706
100	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.162706
101	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
102	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
103	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
104	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
105	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
106	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
107	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
108	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
109	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
110	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
111	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
112	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
113	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
114	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
115	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
116	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
117	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
118	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
119	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
120	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
121	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
122	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
123	1.4895	0.0277622	0.901587	1.67535	1.21358	0.573648	0.102371
124	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
125	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.580539	0.102371
126	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.580539	0.102371
127	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.580539	0.102371
128	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.580539	0.102371
129	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
130	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
131	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
132	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
133	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
134	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
135	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
136	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
137	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
138	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
139	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
140	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
141	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
142	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
143	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
144	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
145	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
146	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
147	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
148	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
149	1.4895	-0.0129397	0.901587	1.67233	1.21358	0.573648	0.102371
150	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
151	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
152	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
153	1.4895	-0.0129397	0.901587	1.67535	1.21358	0.573648	0.102371
154	1.50714	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
155	1.50714	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
156	1.50714	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
157	1.50714	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
158	1.50714	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
159	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
160	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
161	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
162	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
163	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
164	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
165	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
166	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
167	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
168	1.4895	-0.0129397	0.922644	1.67535	1.19988	0.573648	0.102371
169	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
170	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
171	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
172	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
173	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
174	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
175	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
176	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
177	1.4895	0.0104168	0.901587	1.67535	1.19988	0.573648	0.102371
178	1.4895	0.0104168	0.901587	1.67535	1.19988	0.573648	0.102371
179	1.4895	-0.0129397	0.901587	1.67535	1.19988	0.573648	0.102371
