ind	h	I01	I02	b1	b2	s	a
0	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
1	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
2	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
3	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
4	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
5	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
6	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
7	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
8	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
9	1.46564	0.0158911	-1.10532	1.13482	0.594101	0.568679	0.480352
10	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.480352
11	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
12	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
13	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
14	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
15	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
16	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
17	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
18	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
19	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
20	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
21	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
22	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
23	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
24	1.46564	0.00475497	-1.10532	1.13482	0.594101	0.568679	0.463664
25	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
26	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
27	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
28	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
29	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
30	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
31	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
32	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
33	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
34	1.48745	0.0169539	-1.09385	1.15535	0.45408	0.602105	0.501528
35	1.48745	0.0169539	-1.09385	1.15535	0.45408	0.602105	0.501528
36	1.48745	0.0169539	-1.09385	1.15535	0.45408	0.602105	0.501528
37	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
38	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
39	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
40	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
41	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
42	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
43	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.657442	0.501528
44	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
45	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
46	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
47	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
48	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
49	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
50	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
51	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
52	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
53	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
54	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
55	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
56	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
57	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
58	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.542437
59	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
60	1.48745	0.0169539	-1.09385	1.10697	0.437443	0.602105	0.501528
61	1.48745	0.0169539	-1.09385	1.10697	0.437443	0.602105	0.501528
62	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
63	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
64	1.48745	0.0169539	-1.09385	1.10697	0.45408	0.602105	0.501528
