ind	h	I01	I02	b1	b2	s	a
0	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
1	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
2	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
3	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
4	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
5	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
6	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
7	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
8	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
9	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
10	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
11	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
12	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
13	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
14	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
15	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
16	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
17	1.15489	-0.00117168	1.24488	1.51802	-1.93719	0.899534	-0.301537
18	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
19	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
20	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
21	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
22	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
23	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
24	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
25	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
26	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
27	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
28	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
29	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
30	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
31	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
32	1.14708	-0.00117168	1.21163	1.41698	-2.03053	0.860749	-0.263595
33	1.14708	-0.00117168	1.21163	1.41698	-2.11141	0.860749	-0.263595
34	1.14708	-0.00117168	1.21163	1.41698	-2.11141	0.860749	-0.263595
35	1.14708	-0.00117168	1.21163	1.41698	-2.11141	0.860749	-0.263595
36	1.14708	-0.00117168	1.21163	1.41698	-2.11141	0.860749	-0.263595
37	1.14708	-0.00117168	1.21163	1.41698	-2.11141	0.860749	-0.263595
38	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
39	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
40	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
41	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
42	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
43	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
44	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
45	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
46	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
47	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
48	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
49	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
50	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
51	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
52	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
53	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
54	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
55	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
56	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
57	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
58	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
59	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
60	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
61	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
62	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
63	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
64	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
65	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
66	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
67	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
68	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
69	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
70	1.05668	-0.00117168	1.27901	1.41698	-2.07256	0.860749	-0.263595
71	1.05668	-0.00117168	1.27901	1.41698	-2.07256	0.860749	-0.263595
72	1.14708	-0.00117168	1.27901	1.41698	-2.07256	0.860749	-0.263595
73	1.14708	-0.00117168	1.27901	1.41698	-2.07256	0.860749	-0.263595
74	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
75	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
76	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
77	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
78	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
79	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
80	1.14708	-0.00117168	1.21163	1.41698	-2.07256	0.860749	-0.263595
81	1.31474	-0.00642019	1.32836	1.52123	-1.94757	0.869349	-0.390138
82	1.31474	-0.00642019	1.32836	1.52123	-1.94757	0.869349	-0.390138
