ind	h	I01	I02	b1	b2	s	a
0	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
1	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
2	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
3	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
4	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
5	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
6	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
7	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
8	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
9	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
10	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
11	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
12	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
13	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
14	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
15	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
16	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
17	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
18	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
19	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
20	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
21	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
22	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
23	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
24	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
25	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
26	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
27	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
28	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
29	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
30	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
31	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
32	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
33	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
34	1.45477	-0.0279513	0.193846	1.4758	-0.891893	0.570204	0.655611
35	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
36	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
37	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
38	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
39	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
40	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
41	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
42	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
43	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
44	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
45	1.45477	0.0021248	0.193846	1.4758	-0.891893	0.570204	0.655611
46	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
47	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
48	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
49	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
50	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
51	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
52	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
53	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
54	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
55	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
56	1.45477	0.0021248	0.193846	1.45877	-0.891893	0.570204	0.655611
