ind	h	I01	I02	b1	b2	s	a
0	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
1	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
2	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
3	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
4	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
5	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
6	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
7	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
8	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
9	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
10	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
11	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
12	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
13	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
14	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
15	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
16	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
17	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
18	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
19	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
20	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
21	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
22	1.14027	0.0993813	-1.32548	1.5791	-1.53255	0.97802	1.02369
23	1.14027	0.0993813	-1.32548	1.5791	-1.53255	0.97802	1.02369
24	1.14027	0.0993813	-1.32548	1.5791	-1.53255	0.97802	1.02369
25	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
26	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
27	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
28	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
29	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
30	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
31	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
32	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
33	1.14027	0.0993813	-1.32548	1.62102	-1.53255	0.97802	1.02369
34	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
35	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
36	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
37	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
38	1.14027	0.00995219	-1.36316	1.62102	-1.4509	0.97802	1.02369
39	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
40	1.14027	0.00995219	-1.36316	1.64004	-1.47215	0.97802	1.02369
41	1.14027	0.00995219	-1.36316	1.64004	-1.47215	0.97802	1.02369
42	1.14027	0.00995219	-1.36316	1.64004	-1.47215	0.97802	1.02369
43	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
44	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
45	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
46	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
47	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
48	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
49	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
50	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
51	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
52	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
53	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
54	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
55	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
56	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
57	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
58	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
59	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
60	1.14027	0.00995219	-1.37654	1.58551	-1.47215	0.97802	1.02369
61	1.14027	0.00995219	-1.37654	1.58551	-1.47215	0.97802	1.02369
62	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
63	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
64	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
65	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
66	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
67	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
68	1.14027	0.00995219	-1.36316	1.62102	-1.47215	0.97802	1.02369
