ind	h	I01	I02	b1	b2	s	a
0	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
1	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
2	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
3	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
4	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
5	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
6	1.61528	0.00215031	-0.214725	1.2517	-2.23578	0.999333	1.75314
7	1.61528	-0.00387636	-0.214725	1.2517	-2.23578	0.999333	1.75314
8	1.61528	-0.00387636	-0.214725	1.2517	-2.23578	0.999333	1.75314
9	1.61528	-0.00387636	-0.214725	1.2517	-2.23578	0.999333	1.75314
10	1.61528	-0.00387636	-0.214725	1.2517	-2.23578	0.999333	1.75314
11	1.61528	-0.00387636	-0.214725	1.2517	-2.23578	0.999333	1.75314
12	1.61528	-0.00387636	-0.214725	1.2517	-2.23578	0.999333	1.75314
13	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
14	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
15	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
16	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
17	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
18	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
19	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
20	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
21	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
22	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
23	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
24	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
25	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
26	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
27	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
28	1.61528	-0.00387636	-0.350179	1.2517	-2.36653	0.999333	1.71552
29	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
30	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
31	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
32	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
33	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
34	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
35	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
36	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
37	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
38	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
39	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
40	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
41	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
42	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
43	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
44	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
45	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
46	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
47	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
48	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
49	1.74386	-0.0249306	-0.053574	1.22265	-2.60552	0.917369	1.28273
50	1.74386	-0.0249306	-0.053574	1.22265	-2.60552	0.917369	1.28273
51	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
52	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
53	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
54	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
55	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
56	1.74386	-0.00166836	-0.053574	1.07203	-2.60552	0.917369	1.28273
57	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
58	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
59	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
60	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
61	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
62	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
63	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
64	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
65	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
66	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
67	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
68	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
69	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
70	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
71	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
72	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
73	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
74	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
75	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
76	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
77	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
78	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
79	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
80	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
81	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
82	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
83	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
84	1.74386	-0.00166836	-0.053574	1.22265	-2.60552	0.917369	1.28273
