ind	h	I01	I02	b1	b2	s	a
0	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
1	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
2	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
3	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
4	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
5	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
6	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
7	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
8	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
9	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
10	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
11	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
12	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
13	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
14	1.21286	0.00878053	0.728866	1.54721	0.261399	0.820271	1.50813
15	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
16	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
17	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
18	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
19	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
20	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
21	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
22	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
23	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
24	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
25	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
26	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
27	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
28	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
29	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
30	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
31	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
32	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
33	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
34	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
35	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
36	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
37	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
38	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
39	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
40	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
41	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
42	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
43	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
44	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
45	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
46	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
47	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
48	1.0924	0.00878053	0.734046	1.51974	0.270847	0.840565	1.40703
