ind	h	I01	I02	b1	b2	s	a
0	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
1	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
2	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
3	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
4	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
5	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
6	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
7	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
8	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
9	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
10	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
11	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
12	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
13	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
14	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
15	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
16	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
17	1.62137	1.05649e-05	-0.368144	1.24174	1.35993	0.80218	1.02699
18	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
19	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
20	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
21	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
22	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
23	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
24	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
25	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
26	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
27	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
28	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
29	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
30	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
31	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
32	1.66032	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
33	1.62868	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
34	1.62868	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
35	1.62868	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
36	1.62868	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
37	1.62868	1.05649e-05	-0.2937	1.24174	1.35993	0.80218	1.02699
