ind	h	I01	I02	b1	b2	s	a
0	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
1	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
2	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
3	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
4	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
5	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
6	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
7	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
8	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
9	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
10	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
11	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
12	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
13	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
14	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
15	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
16	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
17	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
18	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
19	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
20	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
21	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
22	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
23	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
24	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
25	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
26	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
27	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
28	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
29	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
30	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
31	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
32	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
33	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
34	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
35	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
36	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
37	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
38	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
39	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
40	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
41	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
42	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
43	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
44	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
45	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
46	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
47	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
48	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
49	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
50	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
51	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
52	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
53	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
54	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
55	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
56	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
57	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
58	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
59	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
60	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
61	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
62	1.82901	0.00380862	-0.791329	1.25206	0.114695	0.794902	-0.274513
