ind	h	I01	I02	b1	b2	s	a
0	1.47252	-0.0101374	-1.15537	1.75419	-0.626958	0.948299	0.0918609
1	1.47252	-0.0101374	-1.15537	1.75419	-0.626958	0.948299	0.0918609
2	1.47252	-0.0101374	-1.15537	1.75419	-0.626958	0.948299	0.0918609
3	1.47252	-0.0101374	-1.15537	1.75419	-0.626958	0.948299	0.0918609
4	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
5	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
6	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
7	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
8	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
9	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
10	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
11	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
12	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
13	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
14	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
15	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
16	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
17	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
18	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
19	1.47252	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
20	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
21	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
22	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
23	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
24	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
25	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
26	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
27	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
28	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
29	1.45426	0.0110266	-1.15537	1.75419	-0.626958	0.948299	0.0918609
30	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
31	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
32	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
33	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
34	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
35	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
36	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
37	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
38	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
39	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
40	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
41	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
42	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
43	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
44	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
45	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
46	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
47	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
48	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
49	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
50	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.894751	0.125243
51	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.922495	0.125243
52	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.922495	0.125243
53	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.922495	0.125243
54	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.922495	0.125243
55	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
56	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
57	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
58	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
59	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
60	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
61	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
62	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
63	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
64	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
65	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
66	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
67	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
68	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
69	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
70	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
71	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
72	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
73	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
74	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
75	1.47252	0.0110266	-1.21146	1.68782	-0.575062	0.874168	0.125243
76	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
77	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
78	1.47149	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
79	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
80	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
81	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.920056	0.0627278
82	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
83	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.0627278
84	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
85	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
86	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
87	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
88	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
89	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
90	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
91	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
92	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
93	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
94	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
95	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
96	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
97	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
98	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
99	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
100	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
101	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
102	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
103	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
104	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
105	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
106	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
107	1.48447	0.0110266	-1.21371	1.65519	-0.575062	0.894751	0.125243
108	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
109	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
110	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
111	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
112	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
113	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
114	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
115	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
116	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
117	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
118	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
119	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
120	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
121	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
122	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
123	1.48447	0.0110266	-1.21146	1.65519	-0.575062	0.894751	0.125243
