ind	h	I01	I02	b1	b2	s	a
0	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
1	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
2	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
3	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
4	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
5	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
6	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
7	1.61808	0.0174903	0.511514	1.23357	1.83002	0.641201	0.3521
8	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
9	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
10	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
11	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
12	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
13	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
14	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
15	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
16	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
17	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
18	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
19	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
20	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
21	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
22	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
23	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
24	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
25	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
26	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
27	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.641201	0.3521
28	1.61808	-0.00743468	0.511514	1.23357	1.83002	0.547183	0.3521
