ind	h	I01	I02	b1	b2	s	a
0	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
1	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
2	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
3	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
4	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
5	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
6	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
7	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
8	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
9	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
10	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
11	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
12	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
13	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
14	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
15	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
16	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
17	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
18	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
19	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
20	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
21	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
22	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
23	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
24	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
25	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
26	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
27	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
28	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
29	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
30	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
31	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
32	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
33	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
34	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
35	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
36	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
37	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
38	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
39	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
40	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
41	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
42	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
43	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
44	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
45	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
46	1.19383	0.0357459	-0.422959	0	0	-0.0613109	0
47	1.19383	0.0357459	-0.422959	0	0	-0.0613109	0
48	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
49	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
50	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
51	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
52	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
53	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
54	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
55	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
56	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
57	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
58	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
59	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
60	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
61	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
62	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
63	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
64	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
65	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
66	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
67	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
68	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
69	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
70	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
71	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
72	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
73	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
74	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
75	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
76	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
77	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
78	1.19383	0.00931104	-0.475127	0	0	-0.0613109	0
79	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
80	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
81	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
82	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
83	1.19383	0.00931104	-0.422959	0	0	-0.0613109	0
