ind	h	I01	I02	b1	b2	s	a
0	1.29369	0.0171861	0.726791	0.999481	0.0857456	0.929364	1.2121
1	1.29369	0.0171861	0.726791	0.999481	0.0857456	0.929364	1.2121
2	1.29369	0.0171861	0.726791	0.999481	0.0857456	0.929364	1.2121
3	1.29369	0.0171861	0.726791	0.999481	0.0857456	0.929364	1.2121
4	1.29369	0.0171861	0.726791	0.999481	0.0857456	0.929364	1.2121
5	1.29369	0.0171861	0.726791	0.999481	0.0857456	0.929364	1.2121
6	1.28583	-0.000184495	0.726791	0.999481	0.0393469	0.929364	1.2121
7	1.28583	-0.000184495	0.726791	0.999481	0.0393469	0.929364	1.2121
8	1.28583	-0.000184495	0.726791	0.999481	0.0393469	0.929364	1.2121
9	1.28583	-0.000184495	0.726791	0.999481	0.0393469	0.929364	1.2121
10	1.29369	-0.000184495	0.750655	0.999481	0.0393469	0.891887	1.2121
11	1.29369	-0.000184495	0.750655	0.999481	0.0393469	0.891887	1.2121
12	1.29369	-0.000184495	0.750655	0.999481	0.0393469	0.891887	1.2121
13	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
14	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
15	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
16	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
17	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
18	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
19	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
20	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
21	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
22	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
23	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
24	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
25	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
26	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
27	1.16315	-0.000184495	0.731941	0.999481	0.0188136	0.964787	1.22216
28	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
29	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
30	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
31	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
32	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
33	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
34	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
35	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
36	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
37	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
38	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
39	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
40	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
41	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
42	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
43	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
44	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
45	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
46	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
47	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
48	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
49	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
50	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
51	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
52	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
53	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
54	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
55	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
56	1.16315	-0.000184495	0.731941	0.999481	-0.0178501	0.964787	1.22216
57	1.20264	-0.000184495	0.680064	0.999481	0.0393469	0.925498	1.22663
58	1.20264	-0.000184495	0.680064	0.999481	0.0393469	0.925498	1.22663
59	1.20264	-0.000184495	0.680064	0.999481	0.0393469	0.925498	1.22663
60	1.20264	-0.000184495	0.680064	0.999481	0.0393469	0.925498	1.22663
61	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
62	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
63	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
64	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
65	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
66	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
67	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
68	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
69	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
70	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
71	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
72	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
73	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
74	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
75	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
76	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
77	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
78	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
79	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
80	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.2121
81	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.25298
82	1.20947	-0.000184495	0.761827	0.999481	0.00928988	0.894179	1.25298
83	1.20947	-0.000184495	0.761827	0.998742	0.00928988	0.894179	1.2121
84	1.67769	-0.000184495	0.536695	0.999481	0.344716	1.04231	1.18125
85	1.67769	-0.000184495	0.536695	0.999481	0.344716	1.04231	1.18125
86	1.67769	-0.000184495	0.536695	0.999481	0.344716	1.04231	1.18125
